time,SO4_UT14-16km_diff,SO2_UT14-16km_diff,DMS_UT14-16km_diff,HMS_UT14-16km_diff,SS_UT14-16km_diff,SF_UT14-16km_diff,NK_UT14-16km_diff
2022-08-01 15:00:00,4.504691391250408e-12,1.0679960690493755e-11,6.741001682320896e-13,2.984659839854968e-14,-7.009104023054749e-14,4.938364976374152e-12,776103878044.1104
2022-08-01 16:00:00,4.4402117851900104e-12,1.049604929822114e-11,7.092740029428081e-13,2.922586510626668e-14,-6.651823502674339e-14,4.8895154842680266e-12,726444125075.4645
2022-08-01 17:00:00,4.380841456734402e-12,1.029357826225606e-11,7.32604684673744e-13,2.891127771093118e-14,-6.334657316462372e-14,4.844007982451901e-12,681199109878.5278
2022-08-01 18:00:00,4.330299140061912e-12,1.0050957923586734e-11,7.192840578072461e-13,2.8717380611044533e-14,-6.056661654107969e-14,4.791841517744718e-12,638891581901.189
2022-08-01 19:00:00,4.277913076742464e-12,9.810372067471035e-12,6.825093144305685e-13,2.8294979620732853e-14,-5.866213357076375e-14,4.733491688597159e-12,601954952463.1589
2022-08-01 20:00:00,4.240921570989165e-12,9.618021575311916e-12,6.439241537140257e-13,2.7871994184148452e-14,-5.755993969532359e-14,4.669052531116655e-12,573165829660.7955
2022-08-01 21:00:00,4.258218903225273e-12,9.46461234805329e-12,5.456861520438869e-13,2.770916307143399e-14,-5.686944544570422e-14,4.6393028865518215e-12,550882786389.9963
2022-08-01 22:00:00,4.334598211789194e-12,9.282381046357349e-12,3.924911926229774e-13,2.7575377964469332e-14,-5.6244114400579e-14,4.666854678558821e-12,539851634775.2691
2022-08-01 23:00:00,4.4273757734030834e-12,9.02018826708616e-12,2.6612594008408404e-13,2.725737709868005e-14,-5.529749702476043e-14,4.706766846099687e-12,539228403480.8765
2022-08-02 00:00:00,4.495860018266076e-12,8.660307196719912e-12,1.764875858190149e-13,2.685974924103915e-14,-5.3759265722987526e-14,4.741505711653929e-12,543559134288.8574
2022-08-02 01:00:00,4.527687283793678e-12,8.223673689726098e-12,1.1705413351064357e-13,2.6388304038529107e-14,-5.171385801680558e-14,4.764739905927606e-12,545394500639.0341
2022-08-02 02:00:00,4.523356749141603e-12,7.746199225028893e-12,7.970109698481858e-14,2.5737400368806825e-14,-4.9274135927081044e-14,4.770183583253146e-12,539888065118.4743
2022-08-02 03:00:00,4.523642229203689e-12,7.270721683930701e-12,5.828026498692483e-14,2.50647477122296e-14,-4.673837608724726e-14,4.784320627602939e-12,526410055070.0386
2022-08-02 04:00:00,4.533273664866858e-12,6.817102225894705e-12,4.4767322221676235e-14,2.4477573756840487e-14,-4.4107944947827326e-14,4.8083842287493296e-12,504044948714.1953
2022-08-02 05:00:00,4.52826064078663e-12,6.388266454912202e-12,3.544788160312175e-14,2.385333386390424e-14,-4.1407701653728074e-14,4.81934466653259e-12,472731107537.5272
2022-08-02 06:00:00,4.523568987365726e-12,6.016010148110587e-12,3.20829103576135e-14,2.3150949156265527e-14,-3.8796952823501506e-14,4.832954907918158e-12,436351473731.8934
2022-08-02 07:00:00,4.519677459181313e-12,5.693873257596557e-12,3.1575387174994195e-14,2.234061881333065e-14,-3.630376195862852e-14,4.846225349530393e-12,397124047227.983
2022-08-02 08:00:00,4.5015343817742895e-12,5.405912491608718e-12,3.22351086810695e-14,2.1492804459695394e-14,-3.390401198279137e-14,4.837298759043211e-12,358394453838.23706
2022-08-02 09:00:00,4.467160772441959e-12,5.1676173842361035e-12,3.526122837586238e-14,2.0837114992624123e-14,-3.1831425361688905e-14,4.808190067048628e-12,325134604515.1609
2022-08-02 10:00:00,4.404146324491212e-12,4.961034604359343e-12,4.352596722769578e-14,2.0379542604209902e-14,-3.004731714873578e-14,4.747969593469857e-12,295341962143.4782
2022-08-02 11:00:00,4.315896231176976e-12,4.748717933817584e-12,5.5221347769823465e-14,1.9947386741254686e-14,-2.8354116672263494e-14,4.670084280357248e-12,267311183348.36005
2022-08-02 12:00:00,4.208629210061086e-12,4.546836711322199e-12,6.391187710170512e-14,1.9534588307200335e-14,-2.6700313809726456e-14,4.5874730726516825e-12,243476775148.91742
2022-08-02 13:00:00,4.0910905804529854e-12,4.351842292348575e-12,7.20101899077248e-14,1.9114296451961097e-14,-2.5038563976410856e-14,4.498283908264622e-12,223285178419.97748
2022-08-02 14:00:00,3.978802868006246e-12,4.154481254501102e-12,8.018555344119522e-14,1.8681400144057894e-14,-2.340725228274215e-14,4.404850802825325e-12,204851160003.29828
2022-08-02 15:00:00,3.875349390988422e-12,3.979403628713788e-12,8.713286115942474e-14,1.829614753758619e-14,-2.1937089360138902e-14,4.3108070334426276e-12,189355631753.1832
2022-08-02 16:00:00,3.773998011435196e-12,3.833391644119564e-12,9.290280780248964e-14,1.8025758115181107e-14,-2.0653054464511024e-14,4.2153648515156185e-12,176196669325.1457
2022-08-02 17:00:00,3.6702956670626694e-12,3.699871407334946e-12,9.817056046172676e-14,1.7893960176233426e-14,-1.9453022876686248e-14,4.114199944353163e-12,164137098878.6729
2022-08-02 18:00:00,3.5602622693629618e-12,3.573181993962564e-12,1.0606535539499336e-13,1.7911619682125994e-14,-1.8292887436412476e-14,4.004895880779361e-12,152341952378.1454
2022-08-02 19:00:00,3.4512973088339587e-12,3.4466082829690514e-12,1.1470061986869722e-13,1.7879466219463253e-14,-1.7168847012407258e-14,3.8992398693940926e-12,140876349172.9617
2022-08-02 20:00:00,3.3466900003038893e-12,3.3072419654303316e-12,1.2146028943065882e-13,1.7748889425375476e-14,-1.6068112032798174e-14,3.802862692574093e-12,129709674450.75522
2022-08-02 21:00:00,3.248238552684435e-12,3.1424057754859017e-12,1.190183311319483e-13,1.766080934103628e-14,-1.489326161855582e-14,3.714397170349192e-12,117953188036.04259
2022-08-02 22:00:00,3.165415470945748e-12,2.9705872537710795e-12,1.041690922522181e-13,1.7744483196904165e-14,-1.374448920499672e-14,3.645383997212265e-12,107188273579.0086
2022-08-02 23:00:00,3.0938481176623957e-12,2.8140633586589135e-12,8.81180376564372e-14,1.796463652281334e-14,-1.2853116395096741e-14,3.5967607784564333e-12,99203774206.51257
2022-08-03 00:00:00,3.035143566479964e-12,2.6875644413308694e-12,7.356608237926836e-14,1.8247930508844066e-14,-1.2275606804279837e-14,3.5753433264374685e-12,94579028552.21573
2022-08-03 01:00:00,3.0140209852607892e-12,2.6019447030205647e-12,6.12595528016633e-14,1.8576632008824093e-14,-1.206796851453891e-14,3.5886724963928755e-12,93657790803.60617
2022-08-03 02:00:00,3.047349172785638e-12,2.5399985048155883e-12,5.116255655374225e-14,1.8904102211452872e-14,-1.2135576833089547e-14,3.6308880633575276e-12,95087257485.51031
2022-08-03 03:00:00,3.1240227909352623e-12,2.4905715174837576e-12,4.4002995668239553e-14,1.9269348306313472e-14,-1.2377253972689202e-14,3.693496441174407e-12,97403470961.05914
2022-08-03 04:00:00,3.2247588065322164e-12,2.4334315687746017e-12,3.842348527789141e-14,1.959098310783042e-14,-1.2750420836148152e-14,3.767358767784804e-12,98809074623.22282
2022-08-03 05:00:00,3.333217472245647e-12,2.361963087585233e-12,3.3528617053080267e-14,1.9910004457519875e-14,-1.319695808159855e-14,3.8432838359429964e-12,98240835125.87495
2022-08-03 06:00:00,3.4386845066560314e-12,2.2612205860121948e-12,2.997671444378998e-14,2.0427825222870398e-14,-1.3565876635652932e-14,3.906516648130945e-12,93469633287.49411
2022-08-03 07:00:00,3.5282712702260105e-12,2.14300925513705e-12,2.8116458523854454e-14,2.1153746332173687e-14,-1.3803444957580772e-14,3.953253540685577e-12,85589775829.75119
2022-08-03 08:00:00,3.601452881900247e-12,2.028845320670787e-12,2.800176070307695e-14,2.199639231693301e-14,-1.3961090473947598e-14,3.98731043490314e-12,77296905384.29005
2022-08-03 09:00:00,3.63313196333683e-12,1.9133093606876102e-12,3.0571611194288643e-14,2.2924984885741485e-14,-1.40561826267034e-14,3.997785708880676e-12,70076057698.7839
2022-08-03 10:00:00,3.6263937958243862e-12,1.7998758329560859e-12,3.7354275312878334e-14,2.3641696660674553e-14,-1.4102932609344701e-14,3.9884495283541525e-12,63898695248.19823
2022-08-03 11:00:00,3.6121053600540295e-12,1.690282303487684e-12,4.545734184209386e-14,2.4030850545461834e-14,-1.4069658547681573e-14,3.97573437212839e-12,58392583729.12295
2022-08-03 12:00:00,3.6055979711097602e-12,1.6027812428285292e-12,5.256435614579917e-14,2.4132743863719247e-14,-1.3984725782677809e-14,3.968366671809385e-12,54565100060.385956
2022-08-03 13:00:00,3.6221842066276088e-12,1.5372237598970055e-12,5.929913336347239e-14,2.4164754358843773e-14,-1.391336092254452e-14,3.979593830699054e-12,51901982537.97412
2022-08-03 14:00:00,3.6610861833933576e-12,1.4812851281691257e-12,6.531868537126783e-14,2.4177322266761374e-14,-1.3862703965844692e-14,4.0098711830858925e-12,49590811173.48305
2022-08-03 15:00:00,3.711967421841395e-12,1.4393539115368443e-12,6.970101513869252e-14,2.4076825448153692e-14,-1.3838220874334009e-14,4.05573250436179e-12,47727517094.03372
2022-08-03 16:00:00,3.762264261195675e-12,1.4018029426636774e-12,7.328353200484552e-14,2.394397763259567e-14,-1.3794621583996232e-14,4.102980786025022e-12,45890382770.05975
2022-08-03 17:00:00,3.801619332938361e-12,1.3579992278318936e-12,7.679701852388494e-14,2.3839335522434257e-14,-1.3668859260938568e-14,4.144857675385145e-12,43903561399.71318
2022-08-03 18:00:00,3.831692966709534e-12,1.3052007276505492e-12,7.939856406224571e-14,2.3545361333697434e-14,-1.3459135524699394e-14,4.190892026598127e-12,41587348335.01599
2022-08-03 19:00:00,3.845367526067915e-12,1.2451304902992647e-12,8.129434900715018e-14,2.299762542533365e-14,-1.3215328833605753e-14,4.228929713756366e-12,39126882081.39032
2022-08-03 20:00:00,3.835937772493741e-12,1.186828202677167e-12,8.274100423538161e-14,2.237516894170152e-14,-1.3006625369978019e-14,4.246506413178807e-12,36947886980.53406
2022-08-03 21:00:00,3.8060938740462274e-12,1.1228435154731536e-12,7.727612907972522e-14,2.1639999815000023e-14,-1.2875927211344191e-14,4.244420650701295e-12,34451657391.890305
2022-08-03 22:00:00,3.762488419955487e-12,1.0556147105756359e-12,6.176478216308812e-14,2.0938579400429198e-14,-1.284300229124414e-14,4.223111467723046e-12,31775493602.69465
2022-08-03 23:00:00,3.707787377868135e-12,9.837437149569836e-13,4.516188906952621e-14,2.03386543588845e-14,-1.2891996686405648e-14,4.187903478242053e-12,29098098036.705482
2022-08-04 00:00:00,3.6409234762266545e-12,9.064667056760722e-13,3.200626662607676e-14,1.9767209358365642e-14,-1.2974646274805392e-14,4.143455070210815e-12,26451836362.041885
2022-08-04 01:00:00,3.5635335285996722e-12,8.281168793228525e-13,2.2845748329891335e-14,1.9304527738677894e-14,-1.308589907756604e-14,4.0813938468425115e-12,23999856943.205833
2022-08-04 02:00:00,3.4795601439090073e-12,7.500673602496559e-13,1.6643349455423996e-14,1.8909849301867117e-14,-1.3203222960449711e-14,4.001887049485708e-12,21730002143.87729
2022-08-04 03:00:00,3.3912883708296418e-12,6.743326445047015e-13,1.3033980053527966e-14,1.859450953934611e-14,-1.3269999350772173e-14,3.91326191985624e-12,19609089054.750504
2022-08-04 04:00:00,3.3022637057363673e-12,5.959581373533874e-13,1.08632129632533e-14,1.8373820950413757e-14,-1.327903296910019e-14,3.823511317105197e-12,17358571819.996994
2022-08-04 05:00:00,3.2174912273272126e-12,5.120414625342567e-13,9.379339656303798e-15,1.8189211978826834e-14,-1.327768508932791e-14,3.732796872389369e-12,14678221676.414032
2022-08-04 06:00:00,3.150389662008246e-12,4.2327394360511165e-13,9.201245448287043e-15,1.7975115953867097e-14,-1.3280613822089044e-14,3.645758663461939e-12,11628154570.719421
2022-08-04 07:00:00,3.0962870930572016e-12,3.406517882983226e-13,9.78694703583642e-15,1.7641277985082828e-14,-1.3257402513665566e-14,3.5576719628373976e-12,8855423427.597015
2022-08-04 08:00:00,3.03511973146513e-12,2.752603360513648e-13,1.104547479160186e-14,1.7191143825503964e-14,-1.3264068035964318e-14,3.4684729041494507e-12,6918716610.70565
2022-08-04 09:00:00,2.9616565271603964e-12,2.28486896879532e-13,1.3898909780361366e-14,1.676027641823547e-14,-1.335875675249288e-14,3.3805018632315837e-12,5561354770.93692
2022-08-04 10:00:00,2.867360612875913e-12,1.9299131155247786e-13,1.9094874786480354e-14,1.6395914292937075e-14,-1.3433289674440083e-14,3.2808278737669333e-12,4459376899.225277
2022-08-04 11:00:00,2.7498855144319223e-12,1.6367380782765257e-13,2.4587313802160056e-14,1.5987134151177444e-14,-1.3526377230598112e-14,3.1731337741767654e-12,3649195556.0962677
2022-08-04 12:00:00,2.6124514940228457e-12,1.3958382713745862e-13,2.711447123451322e-14,1.540787876796341e-14,-1.3551934075235364e-14,3.0615870272346167e-12,3081163593.7566376
2022-08-04 13:00:00,2.470732395850101e-12,1.191284201930588e-13,2.7552616676877552e-14,1.4666247772456766e-14,-1.3501934023179243e-14,2.9327746536940857e-12,2541451885.873436
2022-08-04 14:00:00,2.3417546303559646e-12,1.0315866256997246e-13,2.7221536614348355e-14,1.3818229979854905e-14,-1.3477313836750045e-14,2.7877517442287676e-12,2004630437.5423203
2022-08-04 15:00:00,2.2169951840441808e-12,9.003616492019082e-14,2.411327369412595e-14,1.286658753722916e-14,-1.346308113102714e-14,2.625270693897677e-12,1517150810.5504684
2022-08-04 16:00:00,2.106360353368545e-12,7.844924760743209e-14,1.967288597818641e-14,1.1914997169098507e-14,-1.3419391895255393e-14,2.4677312264916105e-12,1139323911.0388107
2022-08-04 17:00:00,2.01306006839593e-12,6.915803879895564e-14,1.645186482679671e-14,1.1024393905286196e-14,-1.3195874649477395e-14,2.332191249783282e-12,856923184.2649612
2022-08-04 18:00:00,1.939533190966164e-12,6.304431729450157e-14,1.2009096631266345e-14,1.0160004579307443e-14,-1.2872428488428661e-14,2.2238447916971385e-12,647972806.4937744
2022-08-04 19:00:00,1.8977284795772776e-12,5.985296455778695e-14,8.533338861713331e-15,9.42427130923463e-15,-1.2535234326472751e-14,2.1533802897509834e-12,506130159.7029915
2022-08-04 20:00:00,1.891626697959182e-12,5.820192384388402e-14,7.097689114460149e-15,8.841943493622783e-15,-1.2196995632814707e-14,2.1364130186863807e-12,403541696.60248566
2022-08-04 21:00:00,1.941484991320432e-12,5.708422780799264e-14,5.0477123201615285e-15,8.424408075046186e-15,-1.1837514359104538e-14,2.1692263200995e-12,328092496.23856354
2022-08-04 22:00:00,2.0540968358291167e-12,5.69542379117965e-14,2.9256674606405647e-15,8.248309630500282e-15,-1.1544046636883745e-14,2.2430843038707758e-12,304508196.1030731
2022-08-04 23:00:00,2.205403750165626e-12,5.777067536807604e-14,1.8001396436346508e-15,8.352044027256995e-15,-1.1276281729146089e-14,2.3513885933376973e-12,317570967.1179428
2022-08-05 00:00:00,2.3708878228451672e-12,5.918801284191351e-14,1.0345648940443342e-15,8.675391158401424e-15,-1.0997879417752072e-14,2.4895606099007583e-12,342709849.09371185
2022-08-05 01:00:00,2.5176676856618476e-12,6.216470379929901e-14,4.713378759848807e-16,9.058605333583408e-15,-1.0696626469242824e-14,2.6230045647703735e-12,360037241.60546494
2022-08-05 02:00:00,2.611412557161834e-12,6.660314957139861e-14,1.9160245944440886e-16,9.392069422332246e-15,-1.0408980475946426e-14,2.7335742179264337e-12,374201507.59861755
2022-08-05 03:00:00,2.630491408072812e-12,6.986448072324895e-14,9.007538996394788e-17,9.574003361461288e-15,-1.0155859650306208e-14,2.7920854200159156e-12,380136121.87841034
2022-08-05 04:00:00,2.5728370791266305e-12,7.066765421154566e-14,6.793435512882532e-17,9.575320363867512e-15,-9.994907564944489e-15,2.7851728534777722e-12,371731110.2745743
2022-08-05 05:00:00,2.4661788817976645e-12,6.974952489121677e-14,7.210918157875072e-17,9.479234827639591e-15,-9.899259236918458e-15,2.722129744561515e-12,352251441.16171646
2022-08-05 06:00:00,2.3355855034019705e-12,6.7406974700571e-14,1.1347634545623461e-16,9.314152357394125e-15,-9.85095577608564e-15,2.612577786367443e-12,319474637.710495
2022-08-05 07:00:00,2.1935005069434273e-12,6.447036453774897e-14,1.7404991190274244e-16,9.07419482512909e-15,-9.868967068268152e-15,2.4835640757145523e-12,278670660.8912697
2022-08-05 08:00:00,2.044312486165545e-12,6.230368519259155e-14,2.363608983417935e-16,8.82947774782995e-15,-9.986294407744874e-15,2.3575363314222924e-12,239172503.84481812
2022-08-05 09:00:00,1.89506613153522e-12,6.351903539928756e-14,4.102571267569555e-16,8.595095978137984e-15,-1.0116987914356891e-14,2.249334539156991e-12,209766935.50935364
2022-08-05 10:00:00,1.7663801922360522e-12,6.798600418975514e-14,6.600187619392872e-16,8.388972206457532e-15,-1.0265057931080905e-14,2.179006227478133e-12,194827202.78362274
2022-08-05 11:00:00,1.6917064479361365e-12,7.245240467293627e-14,9.365381397087259e-16,8.230152134405822e-15,-1.042146095170763e-14,2.1429416228417754e-12,181571500.10251617
2022-08-05 12:00:00,1.6984956567672232e-12,7.714614745992234e-14,1.2813935144150325e-15,8.143608998043099e-15,-1.0562079604412571e-14,2.1501029995041133e-12,164015557.5870781
2022-08-05 13:00:00,1.7420054856065173e-12,8.395067865760349e-14,1.7279719581969846e-15,8.091629685736385e-15,-1.0776603418116618e-14,2.1664090658662843e-12,149060924.4986725
2022-08-05 14:00:00,1.7716946194308796e-12,9.186655604549204e-14,2.1253476080573233e-15,8.052930737199948e-15,-1.086575824987514e-14,2.1998507542752335e-12,141983785.55118942
2022-08-05 15:00:00,1.8074241505765893e-12,9.966098304615279e-14,2.4875790906263266e-15,8.104704098659158e-15,-1.0934230112880864e-14,2.2459413761183086e-12,154193606.3160553
2022-08-05 16:00:00,1.847056302930464e-12,1.0722362408800964e-13,2.682528154139833e-15,8.23100933718348e-15,-1.1044213265617079e-14,2.282411095089245e-12,177121920.69396973
2022-08-05 17:00:00,1.863463754028284e-12,1.1344694476438449e-13,2.6241448219661297e-15,8.38800037859223e-15,-1.1134353379004086e-14,2.301828925563875e-12,201428746.41881943
2022-08-05 18:00:00,1.863526303660349e-12,1.1744535319487466e-13,2.2837850472767043e-15,8.57580455804361e-15,-1.1178201953835473e-14,2.3250607369067263e-12,223725560.4136505
2022-08-05 19:00:00,1.8478176810048336e-12,1.1904004649400658e-13,1.7831303081864374e-15,8.764604265192124e-15,-1.1201962647139411e-14,2.356870469110005e-12,239546595.12150574
2022-08-05 20:00:00,1.8160256381079198e-12,1.1875975231325223e-13,1.4492318961513099e-15,8.92297498565846e-15,-1.1238803295133721e-14,2.3997732829612695e-12,248598957.20680618
2022-08-05 21:00:00,1.7839782935343735e-12,1.185254836256392e-13,1.0104430151648113e-15,9.048358027134444e-15,-1.1402868076249852e-14,2.4046512262015753e-12,255045741.05990982
2022-08-05 22:00:00,1.7638297056538437e-12,1.179998307657615e-13,7.423406232001282e-16,9.139773620395793e-15,-1.1551521163405515e-14,2.4071641568084663e-12,263049606.48500824
2022-08-05 23:00:00,1.7537500659138486e-12,1.1637902139068524e-13,7.287561084342393e-16,9.205625821736505e-15,-1.1591439376188786e-14,2.4063775254076804e-12,276300430.8502197
