time,SO4_UT14-16km_diff,SO2_UT14-16km_diff,DMS_UT14-16km_diff,HMS_UT14-16km_diff,SS_UT14-16km_diff,SF_UT14-16km_diff,NK_UT14-16km_diff
2022-07-21 16:00:00,2.1836400587927605e-12,3.861898779973543e-13,1.0937493361454868e-13,1.1898031718880398e-14,-7.038969414547482e-15,2.475446544618412e-12,930270755.9980927
2022-07-21 17:00:00,2.1950979752450598e-12,3.793225830818332e-13,1.1527598703868373e-13,1.1895779760249098e-14,-7.028343990922285e-15,2.4808139980324335e-12,927234326.8556976
2022-07-21 18:00:00,2.205220899738839e-12,3.7329497968462084e-13,1.200056799676292e-13,1.1898712303767398e-14,-7.016992646563566e-15,2.4869927210291753e-12,932405563.0146255
2022-07-21 19:00:00,2.2119579116280985e-12,3.6825006738460835e-13,1.2382130348185078e-13,1.1902492098260474e-14,-7.0043667063444435e-15,2.4889228717720265e-12,945144658.693573
2022-07-21 20:00:00,2.2132038068623413e-12,3.632545428777771e-13,1.2678362186665982e-13,1.1894032468381676e-14,-6.994793191100449e-15,2.486644515611206e-12,960794713.5093689
2022-07-21 21:00:00,2.215828906133899e-12,3.647350259306534e-13,1.204405680288719e-13,1.1902464109122753e-14,-6.993193417258298e-15,2.486403157223286e-12,984443547.4662094
2022-07-21 22:00:00,2.22040014357059e-12,3.7507194851678645e-13,1.012531756017298e-13,1.1917714154053967e-14,-6.996405172040093e-15,2.48707334285276e-12,1018019119.6815987
2022-07-21 23:00:00,2.2229740128833292e-12,3.861288197742033e-13,7.958732670957273e-14,1.1920635512883137e-14,-6.997645016465543e-15,2.4864050665597423e-12,1057708006.3434753
2022-07-22 00:00:00,2.226808140730132e-12,3.941837952735413e-13,6.029699525338352e-14,1.1928558659243006e-14,-7.009543369045691e-15,2.486680138714562e-12,1096971972.9054794
2022-07-22 01:00:00,2.232683915279063e-12,3.987089900219166e-13,4.564795446581648e-14,1.1946588036345862e-14,-7.026100430566181e-15,2.488332576937348e-12,1136339341.5422668
2022-07-22 02:00:00,2.2390424140015633e-12,4.008518578469565e-13,3.563072329498935e-14,1.1962936138286189e-14,-7.037161532281044e-15,2.4890416901902796e-12,1182909601.8013382
2022-07-22 03:00:00,2.2441860663450837e-12,4.0220674366744723e-13,2.874149286228712e-14,1.1974255684921169e-14,-7.041926596923103e-15,2.4905411905461834e-12,1234250760.3032684
2022-07-22 04:00:00,2.246631112232918e-12,4.044075353750989e-13,2.410111383597792e-14,1.197073131568777e-14,-7.040587795955039e-15,2.4914718371563965e-12,1288398341.5712433
2022-07-22 05:00:00,2.246126529450501e-12,4.0689426083223297e-13,2.1026832398091858e-14,1.1945442733219493e-14,-7.0412235223248755e-15,2.4908276393604803e-12,1365376744.6697311
2022-07-22 06:00:00,2.2463422668208458e-12,4.1109404337259655e-13,1.9439126289097762e-14,1.1904414664730151e-14,-7.027742566857308e-15,2.4925874775998845e-12,1455350898.852398
2022-07-22 07:00:00,2.245108892552023e-12,4.1588087923261104e-13,1.9100843540602363e-14,1.1842391202747838e-14,-7.00507688320043e-15,2.491737003348922e-12,1536665527.8829994
2022-07-22 08:00:00,2.238507598653429e-12,4.195993773641997e-13,2.0044503230197547e-14,1.1748010743235278e-14,-6.9737354221562854e-15,2.4870485685624822e-12,1613466073.9035225
2022-07-22 09:00:00,2.23677253454392e-12,4.2226086684514053e-13,2.3046549274388703e-14,1.1689567858855745e-14,-6.958643351441649e-15,2.4881037888948677e-12,1698508086.0652313
2022-07-22 10:00:00,2.238180393146576e-12,4.2459858979116026e-13,2.883180695435866e-14,1.167022730052077e-14,-6.9566099881901536e-15,2.490791647062054e-12,1781872326.7121506
2022-07-22 11:00:00,2.23700536421585e-12,4.272266801843881e-13,3.5329270444395235e-14,1.1654078949574759e-14,-6.9429518877187565e-15,2.4928299483365297e-12,1857002656.0660706
2022-07-22 12:00:00,2.241190459011387e-12,4.2748254459965925e-13,4.073693181894056e-14,1.1670348940937892e-14,-6.957345393113845e-15,2.4999886190647595e-12,1877518639.4030495
2022-07-22 13:00:00,2.249395658395919e-12,4.2644690252731434e-13,4.56644197985757e-14,1.1717538300395457e-14,-6.9870744190358575e-15,2.5098599453404184e-12,1860947190.5701065
2022-07-22 14:00:00,2.2566458902056772e-12,4.2619205420500253e-13,5.114058127493596e-14,1.1774436765383439e-14,-7.014630978502839e-15,2.51599641447971e-12,1844282994.0284042
2022-07-22 15:00:00,2.2683208530092126e-12,4.268867048539715e-13,5.507420756753338e-14,1.1858156728649655e-14,-7.064818777744556e-15,2.525034962963117e-12,1824971750.4022484
2022-07-22 16:00:00,2.2816312714259882e-12,4.278034537139818e-13,5.810826973237761e-14,1.1958127161679627e-14,-7.123588802681152e-15,2.535333960581787e-12,1796497638.7115707
2022-07-22 17:00:00,2.291841480239165e-12,4.2907671383293425e-13,6.180708170066932e-14,1.205287890765592e-14,-7.173347015057543e-15,2.542775227559769e-12,1767837427.9449234
2022-07-22 18:00:00,2.3030160007805973e-12,4.313466381335047e-13,6.636804019733514e-14,1.214496731328222e-14,-7.2263269256634e-15,2.5500788889508806e-12,1747656745.0210304
2022-07-22 19:00:00,2.3157596549152926e-12,4.3434559205535143e-13,7.184549180910833e-14,1.2238543524295938e-14,-7.279437395441345e-15,2.5586437719548495e-12,1740274583.6768532
2022-07-22 20:00:00,2.3301618728505814e-12,4.391471564821526e-13,7.629422803197692e-14,1.2330126493115411e-14,-7.325543359363988e-15,2.567567050332184e-12,1746750078.3982735
2022-07-22 21:00:00,2.3473516251270455e-12,4.486320311678042e-13,7.787546449225805e-14,1.2427339520674258e-14,-7.370417239032066e-15,2.5773021418994275e-12,1742980449.0592117
2022-07-22 22:00:00,2.368157292553326e-12,4.63187814439466e-13,7.513540215658365e-14,1.253004273084419e-14,-7.425876886755398e-15,2.588583832059715e-12,1735357458.5023575
2022-07-22 23:00:00,2.392102174047741e-12,4.794777600126639e-13,7.064704756292897e-14,1.2654657189427581e-14,-7.481058753466959e-15,2.602048488123269e-12,1739305642.54348
2022-07-23 00:00:00,2.417729266729155e-12,4.950836827973688e-13,6.628296904982911e-14,1.277297367602014e-14,-7.524557853348059e-15,2.6167559021355585e-12,1737510170.739666
2022-07-23 01:00:00,2.441927224680964e-12,5.082085677499133e-13,6.30813608018287e-14,1.2864130443352056e-14,-7.561055538274317e-15,2.6295126463032552e-12,1740292347.2579193
2022-07-23 02:00:00,2.461909145909911e-12,5.182146203052463e-13,6.466560963440128e-14,1.293538751308091e-14,-7.59742049020233e-15,2.641178133617048e-12,1763005163.189499
2022-07-23 03:00:00,2.4792656851247078e-12,5.269662526764311e-13,6.653921196051187e-14,1.3000190226372509e-14,-7.629313236942948e-15,2.653006471422376e-12,1799531292.0699272
2022-07-23 04:00:00,2.4936115020791152e-12,5.353764901385812e-13,6.633390856473367e-14,1.3056886558301894e-14,-7.65879554924612e-15,2.664112587535567e-12,1854509645.9480362
2022-07-23 05:00:00,2.505916708778465e-12,5.438080382308879e-13,6.484509639532296e-14,1.3119081300798829e-14,-7.684388418694164e-15,2.6751944989903992e-12,1921879027.4032974
2022-07-23 06:00:00,2.52107425433303e-12,5.533855675374184e-13,6.172204901136432e-14,1.3191555344132173e-14,-7.700435265536575e-15,2.6879648093347273e-12,1982337418.2985306
2022-07-23 07:00:00,2.5370879498867466e-12,5.626118903465719e-13,5.930632859480171e-14,1.3271143575885405e-14,-7.721435803198223e-15,2.699643930796922e-12,2026065850.9905205
2022-07-23 08:00:00,2.549393365391628e-12,5.698218130324983e-13,6.001645362068821e-14,1.3347773209698898e-14,-7.74883364247106e-15,2.7089145211004143e-12,2044374874.3775673
2022-07-23 09:00:00,2.562024339647598e-12,5.739460853722903e-13,6.378572062921424e-14,1.343938384427795e-14,-7.78470926329617e-15,2.7187670154166663e-12,2052210084.0617485
2022-07-23 10:00:00,2.5742995677784437e-12,5.764725516168026e-13,7.0300538906616e-14,1.3543429281167286e-14,-7.824688802451149e-15,2.729110644078455e-12,2058884863.7921753
2022-07-23 11:00:00,2.5840647320005383e-12,5.785388429822387e-13,7.733775243193626e-14,1.365414094625376e-14,-7.867000536632444e-15,2.7386632849259216e-12,2061391383.5162506
2022-07-23 12:00:00,2.5957391185465803e-12,5.784151461224474e-13,8.240725998578224e-14,1.3765355743923385e-14,-7.917753003030387e-15,2.7505464270083927e-12,2050454316.54208
2022-07-23 13:00:00,2.6096727404703604e-12,5.77119593289939e-13,8.675441901680292e-14,1.3867129844890124e-14,-7.970086262302398e-15,2.766574920590171e-12,2032620910.9102097
2022-07-23 14:00:00,2.624447168470817e-12,5.760400246600842e-13,9.198164025451086e-14,1.3965529465498218e-14,-8.033190569764784e-15,2.7834511355100955e-12,2015572786.8750877
2022-07-23 15:00:00,2.6404679418547174e-12,5.761589713738303e-13,9.718054826652274e-14,1.4053755201258852e-14,-8.099752531258344e-15,2.801722987100718e-12,1992995098.006607
2022-07-23 16:00:00,2.6568872355273685e-12,5.775451036900031e-13,1.0227307756505787e-13,1.4122858004866474e-14,-8.176401034246239e-15,2.819353938123347e-12,1968590643.6519775
2022-07-23 17:00:00,2.6737988645000394e-12,5.796679188771569e-13,1.0767976085679593e-13,1.4185405176140979e-14,-8.255626578256323e-15,2.838738245867813e-12,1947103745.354042
2022-07-23 18:00:00,2.6899611955705927e-12,5.836068146918533e-13,1.1160567893877508e-13,1.4234010201762603e-14,-8.330042972413571e-15,2.857962708470401e-12,1926042017.2324066
2022-07-23 19:00:00,2.705217128265341e-12,5.881751264297199e-13,1.1420668258253382e-13,1.4277694751815583e-14,-8.405683411626699e-15,2.8772625863692886e-12,1906272462.1051102
2022-07-23 20:00:00,2.721150950229108e-12,5.936759128922763e-13,1.126245674525159e-13,1.433707315051467e-14,-8.498581870892403e-15,2.897479610368137e-12,1883751514.7992744
2022-07-23 21:00:00,2.7407908625395195e-12,6.061179126598432e-13,9.945757444571774e-14,1.4422404368126977e-14,-8.601471445538242e-15,2.9219619855381588e-12,1864238718.860817
2022-07-23 22:00:00,2.7658274116068003e-12,6.208653484184996e-13,7.994966476728254e-14,1.45398070878606e-14,-8.707488800329775e-15,2.952333278953733e-12,1867321609.5482216
2022-07-23 23:00:00,2.794093545538004e-12,6.3226954682936e-13,6.14763363068772e-14,1.466910613938445e-14,-8.820934075574846e-15,2.9838653417327006e-12,1936371923.5403786
2022-07-24 00:00:00,2.8243182678415423e-12,6.419248708382626e-13,5.036995929066632e-14,1.4806306093380442e-14,-8.935031266796875e-15,3.0162100115202116e-12,2107003110.6338692
2022-07-24 01:00:00,2.854822311644503e-12,6.508013824398337e-13,4.497608589968992e-14,1.494318948568256e-14,-9.050727108524035e-15,3.0504819865391014e-12,2348037383.6400337
2022-07-24 02:00:00,2.884908202260992e-12,6.578772534533317e-13,4.1929453286690236e-14,1.507688467448269e-14,-9.177272983432782e-15,3.0839827735153917e-12,2624040189.7394905
2022-07-24 03:00:00,2.9153752753698997e-12,6.662832796625293e-13,4.207720061952038e-14,1.5222251171666094e-14,-9.300220809206354e-15,3.1165775767426214e-12,2964879666.490196
2022-07-24 04:00:00,2.9475254368804097e-12,6.767086049552988e-13,4.4196988095771055e-14,1.538051555587496e-14,-9.427078979907441e-15,3.149946832732298e-12,3354079273.300045
2022-07-24 05:00:00,2.9802012640752185e-12,6.873649255517844e-13,4.671979673900747e-14,1.554535052010416e-14,-9.568048777071236e-15,3.1824411103907837e-12,3749793895.9040375
2022-07-24 06:00:00,3.011801797890881e-12,6.974837701080794e-13,5.0558151768042664e-14,1.5706600059239336e-14,-9.697999389352397e-15,3.2151847839555286e-12,4070928033.7692947
2022-07-24 07:00:00,3.0416892355025944e-12,7.058063015849549e-13,5.529404833472314e-14,1.5847169590174537e-14,-9.81131003670575e-15,3.2464043003184617e-12,4228283840.5849533
2022-07-24 08:00:00,3.0679584918406934e-12,7.116153376074215e-13,6.166832545818403e-14,1.595030100536404e-14,-9.90748825176351e-15,3.2730936091382336e-12,4228240742.23732
2022-07-24 09:00:00,3.0885196344370904e-12,7.107862490598481e-13,7.216049917898861e-14,1.60143962467887e-14,-9.989862525008291e-15,3.2922337399310932e-12,4107365654.322895
2022-07-24 10:00:00,3.1039971033310996e-12,7.061552606584245e-13,8.511499714927672e-14,1.603885214878899e-14,-1.0058376923097717e-14,3.304838845831227e-12,3955628332.923855
2022-07-24 11:00:00,3.116350367456832e-12,7.012570176995843e-13,9.803566673885826e-14,1.6040450610802057e-14,-1.0110891238238257e-14,3.3137542267509322e-12,3813300196.293598
2022-07-24 12:00:00,3.127834246339876e-12,6.932569111108609e-13,1.070965013228631e-13,1.603802775099761e-14,-1.0158667922501539e-14,3.3235917262596145e-12,3633743255.651474
2022-07-24 13:00:00,3.1365220992953524e-12,6.828869029386631e-13,1.1329415182835462e-13,1.6023540409345462e-14,-1.0197641799270523e-14,3.332932075392856e-12,3429008770.6469727
2022-07-24 14:00:00,3.1422291009111644e-12,6.726422881810842e-13,1.1858970402524646e-13,1.5984199085756103e-14,-1.0213696165854009e-14,3.3405393496066314e-12,3238384084.0694695
2022-07-24 15:00:00,3.1463426863431144e-12,6.636853928629186e-13,1.2174407771166834e-13,1.591257819347712e-14,-1.0220561463827442e-14,3.3475855211644165e-12,3058195395.852562
2022-07-24 16:00:00,3.1497064900676986e-12,6.56002302071033e-13,1.2362095378800725e-13,1.5819621444703423e-14,-1.0219223679092615e-14,3.3534311766805992e-12,2893286661.7653046
2022-07-24 17:00:00,3.153259398050204e-12,6.486894049060522e-13,1.2529518772145618e-13,1.5719581483366127e-14,-1.020183909799152e-14,3.357660335073943e-12,2757531095.0497284
2022-07-24 18:00:00,3.157521935502126e-12,6.424025993879684e-13,1.2582880316976115e-13,1.5605637041870458e-14,-1.017206986303021e-14,3.3623174694760648e-12,2640608041.1534233
2022-07-24 19:00:00,3.1603801056474027e-12,6.361120788065715e-13,1.2621237008205334e-13,1.5484732222235856e-14,-1.0133782484459062e-14,3.3673090714191242e-12,2550694079.2797546
2022-07-24 20:00:00,3.1620892809619466e-12,6.301442983589278e-13,1.2404779825229828e-13,1.5366211993211923e-14,-1.0092883945817217e-14,3.3711008992218583e-12,2493105030.4366875
2022-07-24 21:00:00,3.168783170431572e-12,6.33567480128551e-13,1.0645310744706015e-13,1.5258277067825406e-14,-1.0049297870098873e-14,3.3803035317530755e-12,2433072230.925888
2022-07-24 22:00:00,3.180752572689466e-12,6.412496187273312e-13,8.115300329996317e-14,1.5161795949348378e-14,-1.00118663588912e-14,3.3929507387576522e-12,2408231839.7386436
2022-07-24 23:00:00,3.1938579994471347e-12,6.454780839391459e-13,5.872681535878138e-14,1.506932351775118e-14,-9.959892699128958e-15,3.4080244732330344e-12,2444750992.228794
2022-07-25 00:00:00,3.205765337398544e-12,6.471957007134056e-13,4.3694102481173485e-14,1.4983122042466196e-14,-9.893525269709687e-15,3.421813201578945e-12,2519727800.5896797
2022-07-25 01:00:00,3.21614326738168e-12,6.461405348765593e-13,3.479090675417276e-14,1.4892021003148005e-14,-9.817714879200093e-15,3.433096218859652e-12,2586555545.521431
2022-07-25 02:00:00,3.2251497552731517e-12,6.422269716127847e-13,2.929555441881492e-14,1.4786811771567666e-14,-9.730584364220887e-15,3.4430903654576326e-12,2631098549.4505234
2022-07-25 03:00:00,3.231124560891606e-12,6.403343462717246e-13,2.6390804389334915e-14,1.467019774676899e-14,-9.634670040072529e-15,3.4499874572378975e-12,2717397465.6050415
2022-07-25 04:00:00,3.232564400199194e-12,6.408302961771416e-13,2.516101489661265e-14,1.454125145320121e-14,-9.536078367452409e-15,3.4511274832259402e-12,2851129654.362854
2022-07-25 05:00:00,3.229177065811376e-12,6.419064168209811e-13,2.481184417519756e-14,1.440556021756615e-14,-9.434842924523136e-15,3.447038556477984e-12,3011479158.102268
2022-07-25 06:00:00,3.223287706294732e-12,6.443374781613739e-13,2.514684982138118e-14,1.4280039879313984e-14,-9.335133540365429e-15,3.4415230604533546e-12,3191398761.338314
2022-07-25 07:00:00,3.2153145973940638e-12,6.467134462558754e-13,2.6591051112043035e-14,1.4162876223279215e-14,-9.238768903081995e-15,3.4348696029756607e-12,3319645332.397831
2022-07-25 08:00:00,3.2041052509568564e-12,6.482134649646231e-13,2.964354176203977e-14,1.4040108774149383e-14,-9.141621527460981e-15,3.4258733524150626e-12,3346202415.9925117
2022-07-25 09:00:00,3.1952440760901412e-12,6.46312346762107e-13,3.4581520994457224e-14,1.3938554492526363e-14,-9.060239457697806e-15,3.4204928647776315e-12,3298560640.207432
2022-07-25 10:00:00,3.1878056766617653e-12,6.422902142591989e-13,4.100778641017483e-14,1.3858655531752708e-14,-8.992328420903241e-15,3.4156493689002792e-12,3228580013.4288483
2022-07-25 11:00:00,3.1801972706492955e-12,6.381378734545592e-13,4.77712610886408e-14,1.3777597843223484e-14,-8.924421873963252e-15,3.4087442610663275e-12,3153604567.472069
2022-07-25 12:00:00,3.1774944402939485e-12,6.322242385728459e-13,5.2796945383287074e-14,1.370117563070129e-14,-8.862289484860302e-15,3.4048581601875215e-12,3078039711.506626
2022-07-25 13:00:00,3.176586479788539e-12,6.247134879853624e-13,5.642449783094561e-14,1.3636952527651691e-14,-8.810925967803254e-15,3.401924840174917e-12,3007987190.7751274
2022-07-25 14:00:00,3.173600456568922e-12,6.165756531083635e-13,5.98339087617604e-14,1.3573895005432713e-14,-8.756975982041481e-15,3.398501763798483e-12,2942697850.802372
2022-07-25 15:00:00,3.169068849776478e-12,6.079150090104813e-13,6.054634221229355e-14,1.3494455654824287e-14,-8.703265287817544e-15,3.3951651284700445e-12,2876926026.527092
2022-07-25 16:00:00,3.164900772043089e-12,5.992224208255764e-13,5.957624680177022e-14,1.34062299631607e-14,-8.65392361811811e-15,3.3910334195145375e-12,2820307896.0271378
2022-07-25 17:00:00,3.160950986360501e-12,5.909782313861033e-13,5.897792734028499e-14,1.332453560130685e-14,-8.604260982122991e-15,3.3877968931382513e-12,2780086273.136093
2022-07-25 18:00:00,3.159287780288313e-12,5.825768359248679e-13,5.717518576007281e-14,1.3253751148408522e-14,-8.564658881234041e-15,3.3862043084300403e-12,2727487731.3095016
2022-07-25 19:00:00,3.1596007048293752e-12,5.738409031278587e-13,5.5145890624803856e-14,1.3191719137000418e-14,-8.526862050319872e-15,3.386716764320539e-12,2661876157.37508
2022-07-25 20:00:00,3.1611314653232017e-12,5.652445579419704e-13,5.323727633301349e-14,1.313217883870875e-14,-8.485482814809547e-15,3.388345134652921e-12,2595604526.9160004
2022-07-25 21:00:00,3.1671911454807208e-12,5.593626788131327e-13,4.6861995421136786e-14,1.3082464781919476e-14,-8.46009756929832e-15,3.392916442923233e-12,2526653965.0163803
2022-07-25 22:00:00,3.1772871857320134e-12,5.547091451196009e-13,3.693898448603581e-14,1.3042717046057483e-14,-8.447520874566714e-15,3.40046722499199e-12,2463580312.7190247
2022-07-25 23:00:00,3.1887864132001043e-12,5.482966172887994e-13,2.8004637344236027e-14,1.3008888491915294e-14,-8.441831458583062e-15,3.4091754458503758e-12,2412864207.976639
2022-07-26 00:00:00,3.199966279609871e-12,5.412663013600445e-13,2.079532868939564e-14,1.2984071394654885e-14,-8.447523320704726e-15,3.4199904969671073e-12,2387664641.3433075
2022-07-26 01:00:00,3.21147466204166e-12,5.334583717600031e-13,1.5552771345561384e-14,1.297929199664045e-14,-8.451653025669335e-15,3.4335671677648223e-12,2385366039.136673
2022-07-26 02:00:00,3.2242857889415664e-12,5.248890920216262e-13,1.2132348720306511e-14,1.2993703424750327e-14,-8.455788016380662e-15,3.449280419411961e-12,2393291119.681343
2022-07-26 03:00:00,3.2380349722004724e-12,5.170449998863956e-13,1.0302340133838631e-14,1.3011920038871046e-14,-8.454145915489877e-15,3.4657681040803836e-12,2405246520.6273613
2022-07-26 04:00:00,3.252120585708217e-12,5.096305888725744e-13,9.43659265668102e-15,1.3023233368908691e-14,-8.447573120689161e-15,3.481746644215121e-12,2419309861.6139526
2022-07-26 05:00:00,3.266458642744574e-12,5.025181307383521e-13,8.915106555992275e-15,1.303634588909979e-14,-8.435550320538968e-15,3.4976464035686245e-12,2426148140.629055
