time,SO4_UT14-16km_diff,SO2_UT14-16km_diff,DMS_UT14-16km_diff,HMS_UT14-16km_diff,SS_UT14-16km_diff,SF_UT14-16km_diff,NK_UT14-16km_diff
2022-07-22 14:00:00,2.274917904071959e-12,4.329248965941611e-13,5.0105771971442937e-14,1.1978241477432855e-14,-7.179568297549955e-15,2.5328821933981678e-12,1841461999.760456
2022-07-22 15:00:00,2.2866850863982704e-12,4.323051343999371e-13,5.394007176847184e-14,1.2081162737388264e-14,-7.233139488487216e-15,2.5412337960449585e-12,1821697625.4857788
2022-07-22 16:00:00,2.300113648366041e-12,4.3196246432080014e-13,5.689550215666951e-14,1.2195038761799655e-14,-7.293076261396635e-15,2.5510721543469767e-12,1793706036.039669
2022-07-22 17:00:00,2.3104017897235303e-12,4.3213933487367756e-13,6.050468058041955e-14,1.2299897796543118e-14,-7.340221961746653e-15,2.557710008914078e-12,1766054087.2981071
2022-07-22 18:00:00,2.322190814349344e-12,4.333885574668063e-13,6.495606740596914e-14,1.2403838714044888e-14,-7.390670209903416e-15,2.564594753186571e-12,1747119559.4191208
2022-07-22 19:00:00,2.335669333820565e-12,4.354077053904135e-13,7.03056578355644e-14,1.2507059955123547e-14,-7.43999418261406e-15,2.5732073756232335e-12,1740410892.3918648
2022-07-22 20:00:00,2.3498576100470832e-12,4.392575495467459e-13,7.465237242523625e-14,1.2603070989925855e-14,-7.479353138625877e-15,2.5814525349822572e-12,1746776824.9106445
2022-07-22 21:00:00,2.365852478365596e-12,4.477366125721896e-13,7.619543521962554e-14,1.269966196345255e-14,-7.516127750779774e-15,2.5897115113472757e-12,1742492458.6801605
2022-07-22 22:00:00,2.3846039720480202e-12,4.612171451671687e-13,7.351241925335034e-14,1.2795040147715141e-14,-7.56185685230076e-15,2.599323748374482e-12,1733470448.398178
2022-07-22 23:00:00,2.4060135691512367e-12,4.764675834138939e-13,6.912016785905073e-14,1.2904572721852597e-14,-7.605827318598736e-15,2.611316154937173e-12,1736027780.2815018
2022-07-23 00:00:00,2.4299509270641015e-12,4.911752542046994e-13,6.485012739902933e-14,1.3013277881936063e-14,-7.638060177484693e-15,2.625040112877604e-12,1733505616.901558
2022-07-23 01:00:00,2.4533537120477006e-12,5.035939725697007e-13,6.171768320424907e-14,1.3096823257617145e-14,-7.665175482135981e-15,2.6369845804676042e-12,1735768167.6562653
2022-07-23 02:00:00,2.472953096237938e-12,5.131436236112018e-13,6.32676500543331e-14,1.3157246665679929e-14,-7.693594033845477e-15,2.647968393012355e-12,1757689498.1593933
2022-07-23 03:00:00,2.4898954274082745e-12,5.215559660131138e-13,6.510097211044379e-14,1.3212318916026243e-14,-7.718684446302362e-15,2.6591281328725755e-12,1792967965.5664787
2022-07-23 04:00:00,2.5037916224365785e-12,5.296565701127035e-13,6.490029450485199e-14,1.3257662455073298e-14,-7.74198221536093e-15,2.6697870234511023e-12,1845824541.2007866
2022-07-23 05:00:00,2.5156610385090355e-12,5.378260161274292e-13,6.34438122642608e-14,1.3305991519912163e-14,-7.761878924374978e-15,2.680974387023382e-12,1910811411.2720299
2022-07-23 06:00:00,2.5295290825304038e-12,5.470491341661718e-13,6.039100123650667e-14,1.3363114389901546e-14,-7.771610988162942e-15,2.6930382847678037e-12,1968959490.497219
2022-07-23 07:00:00,2.5435029195679084e-12,5.558639061465887e-13,5.803027986508099e-14,1.3425392506732435e-14,-7.786268355393122e-15,2.703084158953622e-12,2010773482.0211258
2022-07-23 08:00:00,2.553620083499433e-12,5.627274145820484e-13,5.872852764212952e-14,1.3483301428711711e-14,-7.807082083455124e-15,2.7106465627777525e-12,2027817659.882534
2022-07-23 09:00:00,2.5640637591981874e-12,5.665725924193638e-13,6.243420941363746e-14,1.35563660081359e-14,-7.837120888921848e-15,2.7185929680569668e-12,2035068774.6387367
2022-07-23 10:00:00,2.5743889201049746e-12,5.688972066060549e-13,6.883715689547844e-14,1.3641524959446544e-14,-7.87178090302193e-15,2.727069583655604e-12,2041930561.9813004
2022-07-23 11:00:00,2.5823867895184007e-12,5.708295010718221e-13,7.575194555660156e-14,1.3733375012874122e-14,-7.908924524420523e-15,2.7349914135548268e-12,2044797591.0137558
2022-07-23 12:00:00,2.5928716324967445e-12,5.706466324275735e-13,8.074116734682976e-14,1.3832119330787786e-14,-7.955500426946896e-15,2.7457530274277075e-12,2034715284.006256
2022-07-23 13:00:00,2.6059950819731394e-12,5.693117591858006e-13,8.503286157315056e-14,1.3926222700891639e-14,-8.004337125392192e-15,2.760987443764097e-12,2017729896.9080887
2022-07-23 14:00:00,2.619931623022665e-12,5.682045625996902e-13,9.018939766155398e-14,1.4016609298587915e-14,-8.06333813534037e-15,2.7772173350706245e-12,2001713233.4819374
2022-07-23 15:00:00,2.635300267211014e-12,5.682670292511589e-13,9.532491594076066e-14,1.409855880386146e-14,-8.12581970473293e-15,2.7949608819372012e-12,1980012604.3035965
2022-07-23 16:00:00,2.651166405651705e-12,5.69560888902418e-13,1.0034678995331008e-13,1.416281387634576e-14,-8.198505354100138e-15,2.8120916372130076e-12,1956135218.19096
2022-07-23 17:00:00,2.6675046657323108e-12,5.716144137583361e-13,1.0565074762352515e-13,1.422035685695298e-14,-8.273953990794644e-15,2.8308241858933093e-12,1934764803.6878662
2022-07-23 18:00:00,2.68344171301434e-12,5.754742069015756e-13,1.0952552145365006e-13,1.4267580982088312e-14,-8.346039279210461e-15,2.849597030394818e-12,1913220176.7815094
2022-07-23 19:00:00,2.698541909063524e-12,5.799642877753109e-13,1.1211691069715613e-13,1.4310203817499597e-14,-8.419993007002862e-15,2.8685878334175195e-12,1892871764.276966
2022-07-23 20:00:00,2.7140961804984825e-12,5.853547238091469e-13,1.1061578018584798e-13,1.4366638516393478e-14,-8.51063067842041e-15,2.8883514469880406e-12,1869789021.5543747
2022-07-23 21:00:00,2.733198520640904e-12,5.97525631318044e-13,9.782946256083834e-14,1.444677911645398e-14,-8.610715013724291e-15,2.9123360945271346e-12,1849515887.9000587
2022-07-23 22:00:00,2.7576706120698946e-12,6.119753824651658e-13,7.883703378057414e-14,1.4557628942603245e-14,-8.713962067264719e-15,2.9421487304737163e-12,1851265835.5049515
2022-07-23 23:00:00,2.7853898594851028e-12,6.231803796743423e-13,6.080029337288542e-14,1.4680553991604685e-14,-8.824784112393977e-15,2.9731626883048784e-12,1918074914.216278
2022-07-24 00:00:00,2.8150907429081164e-12,6.327079136252411e-13,5.002109057591442e-14,1.4812187648554918e-14,-8.936616492994307e-15,3.0048892818412895e-12,2084433331.613266
2022-07-24 01:00:00,2.8452017486601413e-12,6.415202473692975e-13,4.4811796335860855e-14,1.494440455304145e-14,-9.050218765805311e-15,3.03849969273833e-12,2319996196.3955917
2022-07-24 02:00:00,2.8748885496657205e-12,6.485823185440558e-13,4.1809870465139885e-14,1.507398637184372e-14,-9.174624387922187e-15,3.071467248842646e-12,2589912319.879162
2022-07-24 03:00:00,2.9053527041089634e-12,6.568941793122073e-13,4.194775401520957e-14,1.5216565331232487e-14,-9.295755444368487e-15,3.10369641629557e-12,2923052558.5343895
2022-07-24 04:00:00,2.9375762603740727e-12,6.671720613860109e-13,4.40094005211675e-14,1.5373407134351305e-14,-9.419762007517584e-15,3.1369160345173213e-12,3303494086.139847
2022-07-24 05:00:00,2.970169342109388e-12,6.776789253327606e-13,4.643553329009945e-14,1.5537355511164176e-14,-9.557733592540825e-15,3.1691517146264e-12,3690770327.751148
2022-07-24 06:00:00,3.002201124737964e-12,6.876043901817346e-13,5.0153505223595006e-14,1.5700659775101063e-14,-9.685463124721229e-15,3.2017432476846204e-12,4004593516.429291
2022-07-24 07:00:00,3.0328406133081015e-12,6.957165255433151e-13,5.477836169956236e-14,1.5844896375148004e-14,-9.796973118588389e-15,3.2331633704054312e-12,4158096487.52734
2022-07-24 08:00:00,3.059888843977071e-12,7.013504834167828e-13,6.105484079660563e-14,1.5953081125382806e-14,-9.890917626107012e-15,3.260632590262624e-12,4157892364.73489
2022-07-24 09:00:00,3.08166186952097e-12,7.004942935456717e-13,7.144676426823867e-14,1.602547451493864e-14,-9.972096087551225e-15,3.2811455438956246e-12,4039663125.253086
2022-07-24 10:00:00,3.0987556536659788e-12,6.959271802438138e-13,8.438317076874585e-14,1.606079381675716e-14,-1.0040634096478724e-14,3.2956182525614163e-12,3891042243.4163055
2022-07-24 11:00:00,3.1126628511581565e-12,6.911280076831514e-13,9.722302273933421e-14,1.6073913167604414e-14,-1.0094010174268015e-14,3.306463394628916e-12,3751572939.1034126
2022-07-24 12:00:00,3.1255421367718505e-12,6.833751653765144e-13,1.0615274395025766e-13,1.608233312166113e-14,-1.014327109806588e-14,3.318089120716525e-12,3575554108.876648
2022-07-24 13:00:00,3.1355124112955737e-12,6.733555434733052e-13,1.1222901029623063e-13,1.6077264995139127e-14,-1.0184309927624834e-14,3.328975180294231e-12,3374990854.944252
2022-07-24 14:00:00,3.1422492731264766e-12,6.634627298029184e-13,1.173892271703231e-13,1.6043858589953604e-14,-1.0202956151255806e-14,3.337845703276319e-12,3188313876.3661613
2022-07-24 15:00:00,3.1471712756213998e-12,6.548458400191004e-13,1.20469911327157e-13,1.5976154450396786e-14,-1.0212987722210603e-14,3.3459011432082728e-12,3011806679.788761
2022-07-24 16:00:00,3.1512991944187253e-12,6.475090549627135e-13,1.223129630243404e-13,1.5886524868907685e-14,-1.0215449572667338e-14,3.3527951206182922e-12,2850441116.3274918
2022-07-24 17:00:00,3.1557679850656855e-12,6.405733442189654e-13,1.2394445266916633e-13,1.5789917008026323e-14,-1.0201859997014234e-14,3.3582660537675114e-12,2717958905.109043
2022-07-24 18:00:00,3.1609719078477928e-12,6.347074121111164e-13,1.2444839013188526e-13,1.567997583418941e-14,-1.0175536519419502e-14,3.3642894518304615e-12,2604184923.687584
2022-07-24 19:00:00,3.1645908000485444e-12,6.289057082944982e-13,1.2479458604038136e-13,1.5561632205690188e-14,-1.0139660718402e-14,3.370393145603735e-12,2516679836.070114
2022-07-24 20:00:00,3.1666655576458208e-12,6.234622615840166e-13,1.2263533176223907e-13,1.544262791976549e-14,-1.0100331437032753e-14,3.374717364486073e-12,2460375365.761505
2022-07-24 21:00:00,3.1733131285597517e-12,6.272164791231014e-13,1.0527646126454967e-13,1.533127331177892e-14,-1.0057492896960074e-14,3.3840691061548494e-12,2401424345.7519608
2022-07-24 22:00:00,3.1849868802329574e-12,6.351765739160864e-13,8.027561181793015e-14,1.522965540926232e-14,-1.0020344561289585e-14,3.396740981645562e-12,2376952850.226158
2022-07-24 23:00:00,3.1977044104519106e-12,6.397689002492612e-13,5.80938933106991e-14,1.5131681427696933e-14,-9.968954173378128e-15,3.4117373577571453e-12,2412715217.1140175
2022-07-25 00:00:00,3.2092716055896478e-12,6.41930051172049e-13,4.3208373699244775e-14,1.504043738149159e-14,-9.903593581873261e-15,3.4256369029675296e-12,2486058747.187626
2022-07-25 01:00:00,3.2194611222075945e-12,6.414083234668826e-13,3.4382067766016826e-14,1.4944970544849628e-14,-9.828680370807999e-15,3.4373263206026272e-12,2551346700.8335953
2022-07-25 02:00:00,3.2283130852507075e-12,6.380720934485921e-13,2.8928747081858204e-14,1.4836241151191192e-14,-9.742852878697328e-15,3.4477161272765214e-12,2594899438.9070663
2022-07-25 03:00:00,3.2341397869543052e-12,6.366390727492705e-13,2.6031233189126454e-14,1.4717427181502356e-14,-9.648492148208317e-15,3.4550323256562913e-12,2679427817.0417747
2022-07-25 04:00:00,3.2356104247797583e-12,6.374667783569072e-13,2.4785406293421166e-14,1.4587805303353976e-14,-9.551370161724854e-15,3.456754957859065e-12,2810490355.894287
2022-07-25 05:00:00,3.232553540930553e-12,6.387697598836657e-13,2.4411493550764792e-14,1.4453006628397086e-14,-9.451654609273696e-15,3.4533982783253465e-12,2967576179.7818146
2022-07-25 06:00:00,3.227199622831914e-12,6.412340949163982e-13,2.471571810241709e-14,1.4329683551934207e-14,-9.352961772770461e-15,3.448716777100307e-12,3143844825.046257
2022-07-25 07:00:00,3.219829763519469e-12,6.435483286458517e-13,2.6114552968558162e-14,1.42153481940598e-14,-9.257225806642377e-15,3.442734046192148e-12,3269653755.301796
2022-07-25 08:00:00,3.2092272332307735e-12,6.45032353553609e-13,2.9096249806663127e-14,1.4096296990179138e-14,-9.161093083612978e-15,3.4343532192515435e-12,3296178321.6229362
2022-07-25 09:00:00,3.200774224987104e-12,6.432154906385587e-13,3.393214267018637e-14,1.399802401320666e-14,-9.079934510749214e-15,3.4294528876157804e-12,3250296061.346142
2022-07-25 10:00:00,3.1935447557268978e-12,6.393521621259142e-13,4.023489785747995e-14,1.3920480487698823e-14,-9.01006883659256e-15,3.4251869183211055e-12,3182744662.361866
2022-07-25 11:00:00,3.1860721167301754e-12,6.353802792448787e-13,4.686576799881921e-14,1.3841627836872051e-14,-8.940440137625034e-15,3.418877993875152e-12,3110365008.490921
2022-07-25 12:00:00,3.183364567671952e-12,6.298501565008854e-13,5.1789624671734603e-14,1.3765871103447072e-14,-8.8780406018513e-15,3.415479493590272e-12,3037454333.2322197
2022-07-25 13:00:00,3.1824207320148887e-12,6.22860290167297e-13,5.5344237154689e-14,1.3701250644971613e-14,-8.825444850983019e-15,3.4129234138246036e-12,2969942980.1793137
2022-07-25 14:00:00,3.1794710742184644e-12,6.15235032917473e-13,5.868540855456291e-14,1.3638037429258295e-14,-8.770440084756017e-15,3.4099893110909876e-12,2906984358.5674515
2022-07-25 15:00:00,3.175039297461814e-12,6.069973721656873e-13,5.938822008638431e-14,1.3559718566113705e-14,-8.715528875893427e-15,3.4070964754370966e-12,2843397416.6067886
2022-07-25 16:00:00,3.1709667369727886e-12,5.986513706583067e-13,5.844673178806897e-14,1.3473460681180003e-14,-8.66500717549979e-15,3.403350956163174e-12,2788737769.478054
2022-07-25 17:00:00,3.1670524448340536e-12,5.907131856315887e-13,5.787237637069909e-14,1.3393255970479867e-14,-8.614131945348362e-15,3.4003217586586253e-12,2750146021.224392
2022-07-25 18:00:00,3.165350946637595e-12,5.825209436735146e-13,5.611821906024216e-14,1.332466112737703e-14,-8.575169588959038e-15,3.398600374419539e-12,2699138206.174694
2022-07-25 19:00:00,3.165553608840615e-12,5.739333776562951e-13,5.41400869199911e-14,1.3265155391830239e-14,-8.538179681753853e-15,3.399033322528823e-12,2635177712.758026
2022-07-25 20:00:00,3.166907398648767e-12,5.654745599291859e-13,5.2280072580681256e-14,1.3207782388459252e-14,-8.497659086794983e-15,3.4004452175507315e-12,2570513443.719845
2022-07-25 21:00:00,3.1726874439548987e-12,5.597448857605593e-13,4.604120979640656e-14,1.3160188686736823e-14,-8.473402172557322e-15,3.404724650403394e-12,2503275622.3372803
2022-07-25 22:00:00,3.1824594708638395e-12,5.552428239026047e-13,3.631345799060845e-14,1.3122402300413942e-14,-8.462212820574302e-15,3.4119516903856183e-12,2441932505.158283
